fecha,precio
20/01/2015,742250 
21/01/2015,724125 
22/01/2015,714000 
23/01/2015,729125 
24/01/2015,729125 
25/01/2015,729125 
26/01/2015,731250 
27/01/2015,756625 
28/01/2015,758125 
29/01/2015,714500 
30/01/2015,734750 
31/01/2015,734750 
01/02/2015,734750 
02/02/2015,751500 
03/02/2015,732250 
04/02/2015,742250 
05/02/2015,743875 
06/02/2015,755125 
07/02/2015,755125 
08/02/2015,755125 
09/02/2015,772500 
10/02/2015,725875 
11/02/2015,729250 
12/02/2015,766125 
13/02/2015,756375 
14/02/2015,756375 
15/02/2015,756375 
16/02/2015,756375 
17/02/2015,710750 
18/02/2015,713875 
19/02/2015,701375 
20/02/2015,707375 
21/02/2015,707375 
22/02/2015,707375 
23/02/2015,702125 
24/02/2015,700250 
25/02/2015,675125 
26/02/2015,662625 
27/02/2015,661000 
28/02/2015,661000 
01/03/2015,661000 
02/03/2015,653375 
03/03/2015,631125 
04/03/2015,663500 
05/03/2015,660125 
06/03/2015,672875 
07/03/2015,672875 
08/03/2015,672875 
09/03/2015,670250 
10/03/2015,667375 
11/03/2015,656500 
12/03/2015,662875 
13/03/2015,649125 
14/03/2015,649125 
15/03/2015,649125 
16/03/2015,702125 
17/03/2015,696875 
18/03/2015,717750 
19/03/2015,732625 
20/03/2015,740125 
21/03/2015,740125 
22/03/2015,740125 
23/03/2015,724625 
24/03/2015,700125 
25/03/2015,702000 
26/03/2015,706125 
27/03/2015,700000 
28/03/2015,700000 
29/03/2015,700000 
30/03/2015,664875 
31/03/2015,673000 
01/04/2015,689750 
02/04/2015,710750 
03/04/2015,710750 
04/04/2015,710750 
05/04/2015,710750 
06/04/2015,739250 
07/04/2015,706125 
08/04/2015,671875 
09/04/2015,673500 
10/04/2015,662375 
11/04/2015,662375 
12/04/2015,662375 
13/04/2015,661250 
14/04/2015,682375 
15/04/2015,689875 
16/04/2015,707250 
17/04/2015,695000 
18/04/2015,695000 
19/04/2015,695000 
20/04/2015,694500 
21/04/2015,699750 
22/04/2015,699375 
23/04/2015,693875 
24/04/2015,692250 
25/04/2015,692250 
26/04/2015,692250 
27/04/2015,663125 
28/04/2015,659125 
29/04/2015,653750 
30/04/2015,644500 
01/05/2015,629875 
02/05/2015,629875 
03/05/2015,629875 
04/05/2015,623375 
05/05/2015,631125 
06/05/2015,606875 
07/05/2015,609000 
08/05/2015,625375 
09/05/2015,625375 
10/05/2015,625375 
11/05/2015,621500 
12/05/2015,633125 
13/05/2015,634000 
14/05/2015,641875 
15/05/2015,648875 
16/05/2015,648875 
